trafficID,num_cars,weatherStamp:,timeStamp,dateStamp,greenTime
B1,0,,10:09:01,2024-07-31,3
C2,0,,10:09:02,2024-07-31,3
B2,20,,10:09:06,2024-07-31,10
C3,0,,10:09:08,2024-07-31,3
C4,0,,10:09:13,2024-07-31,3
A1,136,30,10:09:17,2024-07-31,50
B3,0,,10:09:18,2024-07-31,3
C1,0,,10:09:18,2024-07-31,3
D1,64,30,10:09:18,2024-07-31,50
B4,0,,10:09:23,2024-07-31,3
C2,0,,10:09:23,2024-07-31,3
C3,0,,10:09:28,2024-07-31,3
B1,0,,10:09:29,2024-07-31,3
C4,0,,10:09:33,2024-07-31,3
B2,0,,10:09:34,2024-07-31,3
B3,0,,10:09:39,2024-07-31,3
C1,0,,10:09:39,2024-07-31,3
B4,0,,10:09:44,2024-07-31,3
C2,0,,10:09:44,2024-07-31,3
B1,0,,10:09:49,2024-07-31,3
C3,0,,10:09:49,2024-07-31,3
B2,0,,10:09:54,2024-07-31,3
C4,80,,10:09:54,2024-07-31,40
B3,20,,10:09:59,2024-07-31,10
A2,166,30,10:10:10,2024-07-31,50
D2,95,30,10:10:11,2024-07-31,50
B4,0,,10:10:12,2024-07-31,3
B1,0,,10:10:17,2024-07-31,3
B2,0,,10:10:22,2024-07-31,3
B3,0,,10:10:27,2024-07-31,3
B4,0,,10:10:32,2024-07-31,3
C1,20,,10:10:36,2024-07-31,10
B1,0,,10:10:37,2024-07-31,3
B2,20,,10:10:43,2024-07-31,10
C2,0,,10:10:48,2024-07-31,3
C3,0,,10:10:54,2024-07-31,3
B3,0,,10:10:55,2024-07-31,3
C4,20,,10:10:59,2024-07-31,10
B4,0,,10:11:00,2024-07-31,3
A3,43,30,10:11:04,2024-07-31,50
B1,0,,10:11:05,2024-07-31,3
D3,74,30,10:11:05,2024-07-31,50
B2,0,,10:11:10,2024-07-31,3
C1,0,,10:11:11,2024-07-31,3
B3,0,,10:11:15,2024-07-31,3
C2,0,,10:11:16,2024-07-31,3
B4,0,,10:11:20,2024-07-31,3
C3,0,,10:11:21,2024-07-31,3
B1,0,,10:11:26,2024-07-31,3
C4,0,,10:11:26,2024-07-31,3
B2,80,,10:11:31,2024-07-31,40
C1,20,,10:11:31,2024-07-31,10
C2,0,,10:11:44,2024-07-31,3
C3,0,,10:11:49,2024-07-31,3
C4,0,,10:11:54,2024-07-31,3
A4,66,30,10:11:57,2024-07-31,50
D4,72,30,10:11:58,2024-07-31,50
C1,0,,10:11:59,2024-07-31,3
C2,0,,10:12:04,2024-07-31,3
C3,0,,10:12:09,2024-07-31,3
B3,20,,10:12:13,2024-07-31,10
C4,0,,10:12:14,2024-07-31,3
C1,0,,10:12:20,2024-07-31,3
B4,0,,10:12:25,2024-07-31,3
C2,0,,10:12:25,2024-07-31,3
B1,0,,10:12:30,2024-07-31,3
C3,0,,10:12:30,2024-07-31,3
B2,20,,10:12:35,2024-07-31,10
C4,20,,10:12:35,2024-07-31,10
B3,80,,10:12:47,2024-07-31,40
C1,0,,10:12:47,2024-07-31,3
A1,41,30,10:12:50,2024-07-31,50
D1,131,30,10:12:51,2024-07-31,50
C2,0,,10:12:52,2024-07-31,3
C3,0,,10:12:58,2024-07-31,3
C4,0,,10:13:03,2024-07-31,3
C1,0,,10:13:08,2024-07-31,3
C2,0,,10:13:13,2024-07-31,3
C3,0,,10:13:18,2024-07-31,3
C4,80,,10:13:23,2024-07-31,40
B4,0,,10:13:30,2024-07-31,3
B1,0,,10:13:35,2024-07-31,3
B2,0,,10:13:40,2024-07-31,3
A2,192,30,10:13:43,2024-07-31,50
D2,167,30,10:13:44,2024-07-31,50
B3,0,,10:13:45,2024-07-31,3
B4,0,,10:13:50,2024-07-31,3
B1,0,,10:13:55,2024-07-31,3
B2,0,,10:14:01,2024-07-31,3
B3,0,,10:14:06,2024-07-31,3
C1,20,,10:14:06,2024-07-31,10
B4,0,,10:14:11,2024-07-31,3
B1,0,,10:14:16,2024-07-31,3
C2,0,,10:14:18,2024-07-31,3
B2,20,,10:14:21,2024-07-31,10
C3,0,,10:14:23,2024-07-31,3
C4,20,,10:14:28,2024-07-31,10
B3,0,,10:14:33,2024-07-31,3
A3,198,30,10:14:36,2024-07-31,50
D3,132,30,10:14:37,2024-07-31,50
B4,0,,10:14:39,2024-07-31,3
C1,0,,10:14:40,2024-07-31,3
B1,0,,10:14:44,2024-07-31,3
C2,0,,10:14:45,2024-07-31,3
B2,0,,10:14:49,2024-07-31,3
C3,0,,10:14:50,2024-07-31,3
B3,0,,10:14:54,2024-07-31,3
C4,0,,10:14:56,2024-07-31,3
B4,0,,10:14:59,2024-07-31,3
C1,0,,10:15:01,2024-07-31,3
B1,0,,10:15:04,2024-07-31,3
C2,0,,10:15:06,2024-07-31,3
B2,80,,10:15:10,2024-07-31,40
C3,0,,10:15:11,2024-07-31,3
C4,0,,10:15:16,2024-07-31,3
C1,0,,10:15:21,2024-07-31,3
C2,0,,10:15:27,2024-07-31,3
A4,80,30,10:15:29,2024-07-31,50
D4,43,30,10:15:30,2024-07-31,50
C3,0,,10:15:32,2024-07-31,3
C4,0,,10:15:37,2024-07-31,3
C1,0,,10:15:42,2024-07-31,3
C2,0,,10:15:47,2024-07-31,3
B3,20,,10:15:52,2024-07-31,10
C3,0,,10:15:52,2024-07-31,3
C4,20,,10:15:58,2024-07-31,10
B4,0,,10:16:04,2024-07-31,3
B1,0,,10:16:09,2024-07-31,3
C1,0,,10:16:10,2024-07-31,3
B2,20,,10:16:14,2024-07-31,10
C2,0,,10:16:15,2024-07-31,3
C3,0,,10:16:20,2024-07-31,3
A1,115,30,10:16:21,2024-07-31,50
D1,174,30,10:16:23,2024-07-31,50
C4,0,,10:16:25,2024-07-31,3
B3,0,,10:16:26,2024-07-31,3
C1,0,,10:16:30,2024-07-31,3
B4,0,,10:16:31,2024-07-31,3
C2,0,,10:16:36,2024-07-31,3
B1,0,,10:16:37,2024-07-31,3
C3,0,,10:16:41,2024-07-31,3
B2,0,,10:16:42,2024-07-31,3
C4,0,,10:16:46,2024-07-31,3
B3,0,,10:16:47,2024-07-31,3
C1,20,,10:16:51,2024-07-31,10
B4,0,,10:16:52,2024-07-31,3
B1,0,,10:16:57,2024-07-31,3
B2,0,,10:17:02,2024-07-31,3
C2,0,,10:17:03,2024-07-31,3
B3,20,,10:17:08,2024-07-31,10
C3,0,,10:17:08,2024-07-31,3
A2,64,30,10:17:14,2024-07-31,50
C4,80,,10:17:14,2024-07-31,40
D2,55,30,10:17:16,2024-07-31,50
B4,0,,10:17:20,2024-07-31,3
B1,0,,10:17:25,2024-07-31,3
B2,0,,10:17:30,2024-07-31,3
B3,0,,10:17:35,2024-07-31,3
B4,0,,10:17:40,2024-07-31,3
B1,0,,10:17:46,2024-07-31,3
B2,20,,10:17:51,2024-07-31,10
C1,80,,10:17:56,2024-07-31,40
B3,0,,10:18:03,2024-07-31,3
A3,1,30,10:18:07,2024-07-31,50
B4,0,,10:18:08,2024-07-31,3
D3,161,30,10:18:09,2024-07-31,50
B1,0,,10:18:13,2024-07-31,3
B2,0,,10:18:18,2024-07-31,3
B3,0,,10:18:23,2024-07-31,3
B4,0,,10:18:29,2024-07-31,3
B1,0,,10:18:34,2024-07-31,3
C2,0,,10:18:38,2024-07-31,3
B2,80,,10:18:39,2024-07-31,40
C3,0,,10:18:43,2024-07-31,3
C4,0,,10:18:48,2024-07-31,3
C1,0,,10:18:54,2024-07-31,3
C2,0,,10:18:59,2024-07-31,3
A4,52,30,10:19:00,2024-07-31,50
D4,55,30,10:19:02,2024-07-31,50
C3,0,,10:19:04,2024-07-31,3
C4,0,,10:19:09,2024-07-31,3
C1,0,,10:19:14,2024-07-31,3
C2,0,,10:19:19,2024-07-31,3
B3,20,,10:19:21,2024-07-31,10
C3,0,,10:19:25,2024-07-31,3
C4,20,,10:19:30,2024-07-31,10
B4,0,,10:19:33,2024-07-31,3
B1,0,,10:19:38,2024-07-31,3
C1,0,,10:19:42,2024-07-31,3
B2,20,,10:19:44,2024-07-31,10
C2,0,,10:19:47,2024-07-31,3
C3,0,,10:19:52,2024-07-31,3
A1,170,30,10:19:53,2024-07-31,50
D1,148,30,10:19:55,2024-07-31,50
B3,0,,10:19:56,2024-07-31,3
C4,0,,10:19:58,2024-07-31,3
B4,0,,10:20:01,2024-07-31,3
C1,0,,10:20:03,2024-07-31,3
B1,0,,10:20:06,2024-07-31,3
C2,0,,10:20:08,2024-07-31,3
B2,0,,10:20:11,2024-07-31,3
C3,0,,10:20:13,2024-07-31,3
B3,0,,10:20:16,2024-07-31,3
C4,0,,10:20:18,2024-07-31,3
B4,0,,10:20:22,2024-07-31,3
C1,20,,10:20:23,2024-07-31,10
B1,0,,10:20:27,2024-07-31,3
B2,0,,10:20:32,2024-07-31,3
C2,0,,10:20:36,2024-07-31,3
B3,20,,10:20:37,2024-07-31,10
C3,0,,10:20:41,2024-07-31,3
A2,24,30,10:20:46,2024-07-31,50
C4,80,,10:20:46,2024-07-31,40
D2,42,30,10:20:48,2024-07-31,50
B4,0,,10:20:49,2024-07-31,3
B1,0,,10:20:54,2024-07-31,3
B2,0,,10:21:00,2024-07-31,3
B3,0,,10:21:05,2024-07-31,3
B4,0,,10:21:10,2024-07-31,3
B1,0,,10:21:15,2024-07-31,3
B2,20,,10:21:20,2024-07-31,10
C1,80,,10:21:28,2024-07-31,40
B3,0,,10:21:32,2024-07-31,3
B4,0,,10:21:37,2024-07-31,3
A3,33,30,10:21:39,2024-07-31,50
D3,62,30,10:21:41,2024-07-31,50
B1,0,,10:21:43,2024-07-31,3
B2,0,,10:21:48,2024-07-31,3
B3,0,,10:21:53,2024-07-31,3
B4,0,,10:21:58,2024-07-31,3
B1,0,,10:22:03,2024-07-31,3
B2,80,,10:22:08,2024-07-31,40
C2,0,,10:22:10,2024-07-31,3
C3,0,,10:22:15,2024-07-31,3
C4,0,,10:22:21,2024-07-31,3
C1,0,,10:22:26,2024-07-31,3
C2,0,,10:22:31,2024-07-31,3
A4,34,30,10:22:32,2024-07-31,50
D4,181,30,10:22:34,2024-07-31,50
C3,0,,10:22:36,2024-07-31,3
C4,0,,10:22:41,2024-07-31,3
C1,0,,10:22:46,2024-07-31,3
B3,20,,10:22:51,2024-07-31,10
C2,0,,10:22:52,2024-07-31,3
C3,0,,10:22:57,2024-07-31,3
C4,20,,10:23:02,2024-07-31,10
B4,0,,10:23:03,2024-07-31,3
B1,0,,10:23:08,2024-07-31,3
B2,20,,10:23:13,2024-07-31,10
C1,0,,10:23:14,2024-07-31,3
C2,0,,10:23:19,2024-07-31,3
C3,0,,10:23:24,2024-07-31,3
A1,71,30,10:23:25,2024-07-31,50
B3,80,,10:23:25,2024-07-31,40
D1,123,30,10:23:27,2024-07-31,50
C4,0,,10:23:30,2024-07-31,3
C1,0,,10:23:35,2024-07-31,3
C2,0,,10:23:40,2024-07-31,3
C3,0,,10:23:45,2024-07-31,3
C4,0,,10:23:50,2024-07-31,3
C1,20,,10:23:55,2024-07-31,10
B4,0,,10:24:08,2024-07-31,3
C2,0,,10:24:08,2024-07-31,3
B1,0,,10:24:13,2024-07-31,3
C3,0,,10:24:13,2024-07-31,3
A2,81,30,10:24:18,2024-07-31,50
B2,0,,10:24:18,2024-07-31,3
C4,80,,10:24:18,2024-07-31,40
D2,115,30,10:24:20,2024-07-31,50
B3,0,,10:24:23,2024-07-31,3
B4,0,,10:24:28,2024-07-31,3
B1,0,,10:24:33,2024-07-31,3
B2,0,,10:24:39,2024-07-31,3
B3,0,,10:24:44,2024-07-31,3
B4,0,,10:24:49,2024-07-31,3
B1,0,,10:24:54,2024-07-31,3
B2,20,,10:24:59,2024-07-31,10
C1,80,,10:25:00,2024-07-31,40
A3,9,30,10:25:11,2024-07-31,50
B3,0,,10:25:11,2024-07-31,3
D3,183,30,10:25:13,2024-07-31,50
B4,0,,10:25:17,2024-07-31,3
B1,0,,10:25:22,2024-07-31,3
B2,0,,10:25:27,2024-07-31,3
B3,0,,10:25:32,2024-07-31,3
B4,0,,10:25:37,2024-07-31,3
B1,0,,10:25:42,2024-07-31,3
C2,0,,10:25:42,2024-07-31,3
B2,80,,10:25:48,2024-07-31,40
C3,0,,10:25:48,2024-07-31,3
C4,0,,10:25:53,2024-07-31,3
C1,0,,10:25:58,2024-07-31,3
C2,0,,10:26:03,2024-07-31,3
A4,174,30,10:26:04,2024-07-31,50
D4,131,30,10:26:05,2024-07-31,50
C3,0,,10:26:08,2024-07-31,3
C4,0,,10:26:14,2024-07-31,3
C1,0,,10:26:19,2024-07-31,3
C2,0,,10:26:24,2024-07-31,3
C3,0,,10:26:29,2024-07-31,3
B3,20,,10:26:30,2024-07-31,10
C4,20,,10:26:34,2024-07-31,10
B4,0,,10:26:42,2024-07-31,3
C1,0,,10:26:46,2024-07-31,3
B1,0,,10:26:47,2024-07-31,3
B2,20,,10:26:52,2024-07-31,10
C2,0,,10:26:52,2024-07-31,3
A1,107,30,10:26:57,2024-07-31,50
C3,0,,10:26:57,2024-07-31,3
D1,36,30,10:26:58,2024-07-31,50
C4,0,,10:27:02,2024-07-31,3
B3,0,,10:27:04,2024-07-31,3
C1,0,,10:27:07,2024-07-31,3
B4,0,,10:27:10,2024-07-31,3
C2,0,,10:27:12,2024-07-31,3
B1,0,,10:27:15,2024-07-31,3
C3,0,,10:27:17,2024-07-31,3
B2,0,,10:27:20,2024-07-31,3
C4,0,,10:27:23,2024-07-31,3
B3,0,,10:27:25,2024-07-31,3
C1,20,,10:27:28,2024-07-31,10
B4,0,,10:27:30,2024-07-31,3
B1,0,,10:27:35,2024-07-31,3
C2,0,,10:27:40,2024-07-31,3
B2,0,,10:27:41,2024-07-31,3
C3,0,,10:27:45,2024-07-31,3
B3,0,,10:27:46,2024-07-31,3
A2,65,30,10:27:50,2024-07-31,50
C4,0,,10:27:50,2024-07-31,3
B4,0,,10:27:51,2024-07-31,3
D2,151,30,10:27:51,2024-07-31,50
B1,0,,10:27:56,2024-07-31,3
C1,0,,10:27:56,2024-07-31,3
B2,0,,10:28:01,2024-07-31,3
C2,0,,10:28:01,2024-07-31,3
C3,0,,10:28:06,2024-07-31,3
B3,0,,10:28:07,2024-07-31,3
C4,0,,10:28:11,2024-07-31,3
B4,0,,10:28:12,2024-07-31,3
C1,0,,10:28:16,2024-07-31,3
B1,0,,10:28:17,2024-07-31,3
B2,20,,10:28:22,2024-07-31,10
C2,0,,10:28:22,2024-07-31,3
C3,0,,10:28:27,2024-07-31,3
C4,20,,10:28:32,2024-07-31,10
B3,0,,10:28:34,2024-07-31,3
B4,0,,10:28:39,2024-07-31,3
A3,74,30,10:28:43,2024-07-31,50
C1,0,,10:28:44,2024-07-31,3
D3,22,30,10:28:44,2024-07-31,50
B1,0,,10:28:45,2024-07-31,3
C2,0,,10:28:49,2024-07-31,3
B2,0,,10:28:50,2024-07-31,3
B3,0,,10:28:55,2024-07-31,3
C3,0,,10:28:55,2024-07-31,3
B4,0,,10:29:00,2024-07-31,3
C4,0,,10:29:00,2024-07-31,3
B1,0,,10:29:05,2024-07-31,3
C1,0,,10:29:05,2024-07-31,3
B2,80,,10:29:10,2024-07-31,40
C2,0,,10:29:10,2024-07-31,3
C3,0,,10:29:15,2024-07-31,3
C4,0,,10:29:21,2024-07-31,3
C1,20,,10:29:26,2024-07-31,10
A4,164,30,10:29:36,2024-07-31,50
D4,155,30,10:29:37,2024-07-31,50
C2,0,,10:29:38,2024-07-31,3
C3,0,,10:29:43,2024-07-31,3
C4,0,,10:29:48,2024-07-31,3
B3,20,,10:29:53,2024-07-31,10
C1,0,,10:29:53,2024-07-31,3
C2,0,,10:29:59,2024-07-31,3
C3,0,,10:30:04,2024-07-31,3
B4,0,,10:30:05,2024-07-31,3
C4,20,,10:30:09,2024-07-31,10
B1,0,,10:30:10,2024-07-31,3
B2,20,,10:30:15,2024-07-31,10
C1,0,,10:30:21,2024-07-31,3
C2,0,,10:30:26,2024-07-31,3
B3,80,,10:30:27,2024-07-31,40
A1,31,30,10:30:29,2024-07-31,50
D1,61,30,10:30:30,2024-07-31,50
C3,0,,10:30:32,2024-07-31,3
C4,0,,10:30:37,2024-07-31,3
C1,0,,10:30:42,2024-07-31,3
C2,0,,10:30:47,2024-07-31,3
C3,0,,10:30:52,2024-07-31,3
C4,0,,10:30:58,2024-07-31,3
B4,0,,10:31:10,2024-07-31,3
B1,0,,10:31:15,2024-07-31,3
B2,0,,10:31:20,2024-07-31,3
A2,94,30,10:31:22,2024-07-31,50
D2,151,30,10:31:23,2024-07-31,50
B3,0,,10:31:25,2024-07-31,3
B4,0,,10:31:30,2024-07-31,3
B1,0,,10:31:35,2024-07-31,3
C1,20,,10:31:40,2024-07-31,10
B2,0,,10:31:41,2024-07-31,3
B3,0,,10:31:46,2024-07-31,3
B4,0,,10:31:51,2024-07-31,3
C2,0,,10:31:52,2024-07-31,3
B1,0,,10:31:56,2024-07-31,3
C3,0,,10:31:57,2024-07-31,3
B2,20,,10:32:01,2024-07-31,10
C4,20,,10:32:02,2024-07-31,10
B3,0,,10:32:13,2024-07-31,3
C1,0,,10:32:14,2024-07-31,3
A3,135,30,10:32:15,2024-07-31,50
D3,33,30,10:32:16,2024-07-31,50
B4,0,,10:32:19,2024-07-31,3
C2,0,,10:32:20,2024-07-31,3
B1,0,,10:32:24,2024-07-31,3
C3,0,,10:32:25,2024-07-31,3
B2,0,,10:32:29,2024-07-31,3
C4,0,,10:32:30,2024-07-31,3
B3,0,,10:32:34,2024-07-31,3
C1,0,,10:32:35,2024-07-31,3
B4,0,,10:32:39,2024-07-31,3
C2,0,,10:32:41,2024-07-31,3
B1,0,,10:32:45,2024-07-31,3
C3,0,,10:32:46,2024-07-31,3
B2,80,,10:32:50,2024-07-31,40
C4,0,,10:32:51,2024-07-31,3
C1,20,,10:32:56,2024-07-31,10
A4,76,30,10:33:08,2024-07-31,50
C2,0,,10:33:08,2024-07-31,3
D4,19,30,10:33:09,2024-07-31,50
C3,0,,10:33:14,2024-07-31,3
C4,0,,10:33:19,2024-07-31,3
C1,0,,10:33:24,2024-07-31,3
C2,0,,10:33:29,2024-07-31,3
B3,20,,10:33:32,2024-07-31,10
C3,0,,10:33:34,2024-07-31,3
C4,20,,10:33:40,2024-07-31,10
B4,0,,10:33:44,2024-07-31,3
B1,0,,10:33:49,2024-07-31,3
C1,0,,10:33:52,2024-07-31,3
B2,20,,10:33:54,2024-07-31,10
C2,0,,10:33:57,2024-07-31,3
A1,82,30,10:34:02,2024-07-31,50
C3,0,,10:34:02,2024-07-31,3
D1,194,30,10:34:02,2024-07-31,50
B3,0,,10:34:07,2024-07-31,3
C4,0,,10:34:07,2024-07-31,3
B4,0,,10:34:12,2024-07-31,3
C1,0,,10:34:13,2024-07-31,3
B1,0,,10:34:17,2024-07-31,3
C2,0,,10:34:18,2024-07-31,3
B2,0,,10:34:22,2024-07-31,3
C3,0,,10:34:23,2024-07-31,3
B3,0,,10:34:27,2024-07-31,3
C4,0,,10:34:28,2024-07-31,3
B4,0,,10:34:33,2024-07-31,3
C1,20,,10:34:33,2024-07-31,10
B1,0,,10:34:38,2024-07-31,3
B2,0,,10:34:43,2024-07-31,3
C2,0,,10:34:45,2024-07-31,3
B3,0,,10:34:48,2024-07-31,3
C3,0,,10:34:51,2024-07-31,3
B4,0,,10:34:53,2024-07-31,3
A2,79,30,10:34:54,2024-07-31,50
D2,31,30,10:34:55,2024-07-31,50
C4,0,,10:34:56,2024-07-31,3
B1,0,,10:34:58,2024-07-31,3
C1,0,,10:35:01,2024-07-31,3
B2,0,,10:35:04,2024-07-31,3
C2,0,,10:35:06,2024-07-31,3
B3,0,,10:35:09,2024-07-31,3
C3,0,,10:35:11,2024-07-31,3
B4,0,,10:35:14,2024-07-31,3
C4,0,,10:35:17,2024-07-31,3
B1,0,,10:35:19,2024-07-31,3
C1,80,,10:35:22,2024-07-31,40
B2,20,,10:35:24,2024-07-31,10
B3,0,,10:35:36,2024-07-31,3
B4,0,,10:35:42,2024-07-31,3
A3,156,30,10:35:47,2024-07-31,50
B1,0,,10:35:47,2024-07-31,3
D3,168,30,10:35:48,2024-07-31,50
B2,0,,10:35:52,2024-07-31,3
B3,0,,10:35:57,2024-07-31,3
B4,0,,10:36:02,2024-07-31,3
C2,0,,10:36:04,2024-07-31,3
B1,0,,10:36:08,2024-07-31,3
C3,0,,10:36:09,2024-07-31,3
B2,0,,10:36:13,2024-07-31,3
C4,20,,10:36:14,2024-07-31,10
B3,20,,10:36:18,2024-07-31,10
C1,20,,10:36:26,2024-07-31,10
B4,0,,10:36:30,2024-07-31,3
B1,0,,10:36:35,2024-07-31,3
C2,0,,10:36:39,2024-07-31,3
A4,146,30,10:36:40,2024-07-31,50
B2,0,,10:36:40,2024-07-31,3
D4,171,30,10:36:42,2024-07-31,50
C3,0,,10:36:44,2024-07-31,3
B3,0,,10:36:46,2024-07-31,3
C4,0,,10:36:49,2024-07-31,3
B4,0,,10:36:51,2024-07-31,3
C1,0,,10:36:54,2024-07-31,3
B1,0,,10:36:56,2024-07-31,3
C2,0,,10:36:59,2024-07-31,3
B2,0,,10:37:01,2024-07-31,3
C3,0,,10:37:04,2024-07-31,3
B3,0,,10:37:07,2024-07-31,3
C4,20,,10:37:10,2024-07-31,10
B4,0,,10:37:12,2024-07-31,3
B1,0,,10:37:17,2024-07-31,3
B2,20,,10:37:22,2024-07-31,10
C1,0,,10:37:22,2024-07-31,3
C2,0,,10:37:27,2024-07-31,3
C3,0,,10:37:32,2024-07-31,3
A1,174,30,10:37:33,2024-07-31,50
B3,0,,10:37:34,2024-07-31,3
D1,134,30,10:37:34,2024-07-31,50
C4,0,,10:37:37,2024-07-31,3
B4,0,,10:37:40,2024-07-31,3
C1,0,,10:37:43,2024-07-31,3
B1,0,,10:37:45,2024-07-31,3
C2,0,,10:37:48,2024-07-31,3
B2,0,,10:37:50,2024-07-31,3
C3,0,,10:37:53,2024-07-31,3
B3,0,,10:37:55,2024-07-31,3
C4,0,,10:37:58,2024-07-31,3
B4,0,,10:38:00,2024-07-31,3
C1,20,,10:38:03,2024-07-31,10
B1,0,,10:38:05,2024-07-31,3
B2,0,,10:38:11,2024-07-31,3
C2,0,,10:38:15,2024-07-31,3
B3,20,,10:38:16,2024-07-31,10
C3,0,,10:38:21,2024-07-31,3
A2,192,30,10:38:26,2024-07-31,50
C4,80,,10:38:26,2024-07-31,40
D2,44,30,10:38:27,2024-07-31,50
B4,0,,10:38:28,2024-07-31,3
B1,0,,10:38:33,2024-07-31,3
B2,0,,10:38:38,2024-07-31,3
B3,0,,10:38:44,2024-07-31,3
B4,0,,10:38:49,2024-07-31,3
B1,0,,10:38:54,2024-07-31,3
B2,20,,10:38:59,2024-07-31,10
C1,80,,10:39:08,2024-07-31,40
B3,0,,10:39:11,2024-07-31,3
B4,0,,10:39:16,2024-07-31,3
A3,71,30,10:39:19,2024-07-31,50
D3,48,30,10:39:20,2024-07-31,50
B1,0,,10:39:22,2024-07-31,3
B2,0,,10:39:27,2024-07-31,3
B3,0,,10:39:32,2024-07-31,3
B4,0,,10:39:37,2024-07-31,3
B1,0,,10:39:42,2024-07-31,3
B2,80,,10:39:48,2024-07-31,40
C2,0,,10:39:50,2024-07-31,3
C3,0,,10:39:55,2024-07-31,3
C4,0,,10:40:01,2024-07-31,3
C1,0,,10:40:06,2024-07-31,3
C2,0,,10:40:11,2024-07-31,3
A4,180,30,10:40:12,2024-07-31,50
D4,31,30,10:40:13,2024-07-31,50
C3,0,,10:40:16,2024-07-31,3
C4,0,,10:40:22,2024-07-31,3
C1,0,,10:40:27,2024-07-31,3
B3,20,,10:40:30,2024-07-31,10
C2,0,,10:40:32,2024-07-31,3
C3,0,,10:40:37,2024-07-31,3
B4,0,,10:40:42,2024-07-31,3
C4,20,,10:40:42,2024-07-31,10
B1,0,,10:40:47,2024-07-31,3
B2,20,,10:40:52,2024-07-31,10
C1,0,,10:40:55,2024-07-31,3
C2,0,,10:41:00,2024-07-31,3
B3,80,,10:41:04,2024-07-31,40
A1,70,30,10:41:05,2024-07-31,50
C3,0,,10:41:05,2024-07-31,3
D1,76,30,10:41:06,2024-07-31,50
C4,0,,10:41:10,2024-07-31,3
C1,0,,10:41:15,2024-07-31,3
C2,0,,10:41:21,2024-07-31,3
C3,0,,10:41:26,2024-07-31,3
C4,0,,10:41:31,2024-07-31,3
C1,20,,10:41:36,2024-07-31,10
B4,0,,10:41:47,2024-07-31,3
C2,0,,10:41:48,2024-07-31,3
B1,0,,10:41:52,2024-07-31,3
C3,0,,10:41:54,2024-07-31,3
B2,0,,10:41:57,2024-07-31,3
A2,148,30,10:41:59,2024-07-31,50
C4,0,,10:41:59,2024-07-31,3
D2,103,30,10:42:00,2024-07-31,50
B3,0,,10:42:02,2024-07-31,3
C1,0,,10:42:04,2024-07-31,3
B4,0,,10:42:07,2024-07-31,3
C2,0,,10:42:09,2024-07-31,3
B1,0,,10:42:13,2024-07-31,3
C3,0,,10:42:14,2024-07-31,3
B2,0,,10:42:18,2024-07-31,3
C4,0,,10:42:20,2024-07-31,3
B3,0,,10:42:23,2024-07-31,3
C1,0,,10:42:25,2024-07-31,3
B4,0,,10:42:28,2024-07-31,3
C2,0,,10:42:30,2024-07-31,3
B1,0,,10:42:33,2024-07-31,3
C3,0,,10:42:35,2024-07-31,3
B2,20,,10:42:39,2024-07-31,10
C4,20,,10:42:40,2024-07-31,10
B3,0,,10:42:51,2024-07-31,3
A3,146,30,10:42:52,2024-07-31,50
C1,0,,10:42:52,2024-07-31,3
D3,198,30,10:42:53,2024-07-31,50
B4,0,,10:42:56,2024-07-31,3
C2,0,,10:42:58,2024-07-31,3
B1,0,,10:43:01,2024-07-31,3
C3,0,,10:43:03,2024-07-31,3
B2,0,,10:43:06,2024-07-31,3
C4,0,,10:43:08,2024-07-31,3
B3,0,,10:43:11,2024-07-31,3
C1,0,,10:43:13,2024-07-31,3
B4,0,,10:43:17,2024-07-31,3
C2,0,,10:43:19,2024-07-31,3
B1,0,,10:43:22,2024-07-31,3
C3,0,,10:43:24,2024-07-31,3
B2,80,,10:43:27,2024-07-31,40
C4,0,,10:43:29,2024-07-31,3
C1,20,,10:43:34,2024-07-31,10
A4,4,30,10:43:44,2024-07-31,50
C2,0,,10:43:46,2024-07-31,3
D4,183,30,10:43:46,2024-07-31,50
C3,0,,10:43:52,2024-07-31,3
C4,0,,10:43:57,2024-07-31,3
C1,0,,10:44:02,2024-07-31,3
C2,0,,10:44:07,2024-07-31,3
B3,20,,10:44:09,2024-07-31,10
C3,0,,10:44:12,2024-07-31,3
C4,20,,10:44:18,2024-07-31,10
B4,0,,10:44:21,2024-07-31,3
B1,0,,10:44:27,2024-07-31,3
C1,0,,10:44:30,2024-07-31,3
B2,20,,10:44:32,2024-07-31,10
C2,0,,10:44:35,2024-07-31,3
A1,143,30,10:44:37,2024-07-31,50
D1,179,30,10:44:39,2024-07-31,50
C3,0,,10:44:40,2024-07-31,3
B3,0,,10:44:44,2024-07-31,3
C4,0,,10:44:45,2024-07-31,3
B4,0,,10:44:49,2024-07-31,3
C1,0,,10:44:51,2024-07-31,3
B1,0,,10:44:54,2024-07-31,3
C2,0,,10:44:56,2024-07-31,3
B2,0,,10:44:59,2024-07-31,3
C3,0,,10:45:01,2024-07-31,3
B3,0,,10:45:05,2024-07-31,3
C4,80,,10:45:06,2024-07-31,40
B4,0,,10:45:10,2024-07-31,3
B1,0,,10:45:15,2024-07-31,3
B2,0,,10:45:20,2024-07-31,3
B3,0,,10:45:25,2024-07-31,3
A2,65,30,10:45:30,2024-07-31,50
B4,0,,10:45:31,2024-07-31,3
D2,131,30,10:45:32,2024-07-31,50
B1,0,,10:45:36,2024-07-31,3
B2,0,,10:45:41,2024-07-31,3
