trafficID,num_cars,weatherStamp:,timeStamp,dateStamp,greenTime,avg_last_3_num_cars_A1,avg_last_3_num_cars_B1,avg_last_3_num_cars_C1,avg_last_3_num_cars_D1,avg_last_3_num_cars_C2,avg_last_3_num_cars_D2,avg_last_3_num_cars_C3,avg_last_3_num_cars_D3,avg_last_3_num_cars_A2,avg_last_3_num_cars_D4,avg_last_3_num_cars_A3,avg_last_3_num_cars_C4,avg_last_3_num_cars_A4,avg_last_3_num_cars_B2,avg_last_3_num_cars_B3,avg_last_3_num_cars_B4
B2,37,33,12:17:18,2024-08-01,19,69.0,37.0,61.666666666666664,69.0,28.333333333333332,68.0,56.666666666666664,46.0,38.0,85.0,50.0,47.666666666666664,41.333333333333336,63.0,54.0,56.666666666666664
C1,65,33,12:17:29,2024-08-01,33,69.0,37.0,61.666666666666664,69.0,28.333333333333332,68.0,56.666666666666664,46.0,38.0,85.0,50.0,47.666666666666664,41.333333333333336,62.666666666666664,54.0,56.666666666666664
A2,35,33,12:17:31,2024-08-01,18,69.0,37.0,50.0,69.0,28.333333333333332,68.0,56.666666666666664,46.0,38.0,85.0,50.0,47.666666666666664,41.333333333333336,62.666666666666664,54.0,56.666666666666664
D1,35,33,12:17:35,2024-08-01,18,69.0,37.0,50.0,69.0,28.333333333333332,68.0,56.666666666666664,46.0,48.0,85.0,50.0,47.666666666666664,41.333333333333336,62.666666666666664,54.0,56.666666666666664
B3,42,33,12:17:39,2024-08-01,21,69.0,37.0,50.0,55.666666666666664,28.333333333333332,68.0,56.666666666666664,46.0,48.0,85.0,50.0,47.666666666666664,41.333333333333336,62.666666666666664,54.0,56.666666666666664
A3,60,33,12:17:51,2024-08-01,30,69.0,37.0,50.0,55.666666666666664,28.333333333333332,68.0,56.666666666666664,46.0,48.0,85.0,50.0,47.666666666666664,41.333333333333336,62.666666666666664,53.0,56.666666666666664
D2,54,33,12:17:55,2024-08-01,27,69.0,37.0,50.0,55.666666666666664,28.333333333333332,68.0,56.666666666666664,46.0,48.0,85.0,53.0,47.666666666666664,41.333333333333336,62.666666666666664,53.0,56.666666666666664
B4,55,33,12:18:03,2024-08-01,28,69.0,37.0,50.0,55.666666666666664,28.333333333333332,52.666666666666664,56.666666666666664,46.0,48.0,85.0,53.0,47.666666666666664,41.333333333333336,62.666666666666664,53.0,56.666666666666664
C2,106,33,12:18:04,2024-08-01,50,69.0,37.0,50.0,55.666666666666664,28.333333333333332,52.666666666666664,56.666666666666664,46.0,48.0,85.0,53.0,47.666666666666664,41.333333333333336,62.666666666666664,53.0,51.666666666666664
A4,74,33,12:18:23,2024-08-01,37,69.0,37.0,50.0,55.666666666666664,55.666666666666664,52.666666666666664,56.666666666666664,46.0,48.0,85.0,53.0,47.666666666666664,41.333333333333336,62.666666666666664,53.0,51.666666666666664
D3,48,33,12:18:24,2024-08-01,24,69.0,37.0,50.0,55.666666666666664,55.666666666666664,52.666666666666664,56.666666666666664,46.0,48.0,85.0,53.0,47.666666666666664,59.333333333333336,62.666666666666664,53.0,51.666666666666664
B1,53,33,12:18:33,2024-08-01,27,69.0,37.0,50.0,55.666666666666664,55.666666666666664,52.666666666666664,56.666666666666664,33.0,48.0,85.0,53.0,47.666666666666664,59.333333333333336,62.666666666666664,53.0,51.666666666666664
D4,1,33,12:18:51,2024-08-01,12,69.0,47.0,50.0,55.666666666666664,55.666666666666664,52.666666666666664,56.666666666666664,33.0,48.0,85.0,53.0,47.666666666666664,59.333333333333336,62.666666666666664,53.0,51.666666666666664
C3,57,33,12:18:56,2024-08-01,29,69.0,47.0,50.0,55.666666666666664,55.666666666666664,52.666666666666664,56.666666666666664,33.0,48.0,74.33333333333333,53.0,47.666666666666664,59.333333333333336,62.666666666666664,53.0,51.666666666666664
B2,60,33,12:19:02,2024-08-01,30,69.0,47.0,50.0,55.666666666666664,55.666666666666664,52.666666666666664,39.666666666666664,33.0,48.0,74.33333333333333,53.0,47.666666666666664,59.333333333333336,62.666666666666664,53.0,51.666666666666664
A1,56,33,12:19:03,2024-08-01,28,69.0,47.0,50.0,55.666666666666664,55.666666666666664,52.666666666666664,39.666666666666664,33.0,48.0,74.33333333333333,53.0,47.666666666666664,59.333333333333336,60.0,53.0,51.666666666666664
D1,18,33,12:19:05,2024-08-01,9,67.0,47.0,50.0,55.666666666666664,55.666666666666664,52.666666666666664,39.666666666666664,33.0,48.0,74.33333333333333,53.0,47.666666666666664,59.333333333333336,60.0,53.0,51.666666666666664
D2,20,33,12:19:16,2024-08-01,10,67.0,47.0,50.0,32.666666666666664,55.666666666666664,52.666666666666664,39.666666666666664,33.0,48.0,74.33333333333333,53.0,47.666666666666664,59.333333333333336,60.0,53.0,51.666666666666664
C4,107,33,12:19:27,2024-08-01,50,67.0,47.0,50.0,32.666666666666664,55.666666666666664,38.666666666666664,39.666666666666664,33.0,48.0,74.33333333333333,53.0,47.666666666666664,59.333333333333336,60.0,53.0,51.666666666666664
D3,101,33,12:19:28,2024-08-01,50,67.0,47.0,50.0,32.666666666666664,55.666666666666664,38.666666666666664,39.666666666666664,33.0,48.0,74.33333333333333,53.0,68.66666666666667,59.333333333333336,60.0,53.0,51.666666666666664
A2,75,33,12:19:33,2024-08-01,38,67.0,47.0,50.0,32.666666666666664,55.666666666666664,38.666666666666664,39.666666666666664,63.0,48.0,74.33333333333333,53.0,68.66666666666667,59.333333333333336,60.0,53.0,51.666666666666664
B3,72,33,12:19:34,2024-08-01,36,67.0,47.0,50.0,32.666666666666664,55.666666666666664,38.666666666666664,39.666666666666664,63.0,43.666666666666664,74.33333333333333,53.0,68.66666666666667,59.333333333333336,60.0,53.0,51.666666666666664
B4,100,33,12:20:12,2024-08-01,50,67.0,47.0,50.0,32.666666666666664,55.666666666666664,38.666666666666664,39.666666666666664,63.0,43.666666666666664,74.33333333333333,53.0,68.66666666666667,59.333333333333336,60.0,45.0,51.666666666666664
A3,66,33,12:20:13,2024-08-01,33,67.0,47.0,50.0,32.666666666666664,55.666666666666664,38.666666666666664,39.666666666666664,63.0,43.666666666666664,74.33333333333333,53.0,68.66666666666667,59.333333333333336,60.0,45.0,79.66666666666667
C1,97,33,12:20:20,2024-08-01,49,67.0,47.0,50.0,32.666666666666664,55.666666666666664,38.666666666666664,39.666666666666664,63.0,43.666666666666664,74.33333333333333,72.66666666666667,68.66666666666667,59.333333333333336,60.0,45.0,79.66666666666667
D4,117,33,12:20:20,2024-08-01,50,67.0,47.0,58.0,32.666666666666664,55.666666666666664,38.666666666666664,39.666666666666664,63.0,43.666666666666664,74.33333333333333,72.66666666666667,68.66666666666667,59.333333333333336,60.0,45.0,79.66666666666667
A4,72,33,12:20:48,2024-08-01,36,67.0,47.0,58.0,32.666666666666664,55.666666666666664,38.666666666666664,39.666666666666664,63.0,43.666666666666664,77.66666666666667,72.66666666666667,68.66666666666667,59.333333333333336,60.0,45.0,79.66666666666667
B1,119,33,12:21:04,2024-08-01,50,67.0,47.0,58.0,32.666666666666664,55.666666666666664,38.666666666666664,39.666666666666664,63.0,43.666666666666664,77.66666666666667,72.66666666666667,68.66666666666667,62.333333333333336,60.0,45.0,79.66666666666667
C2,64,33,12:21:11,2024-08-01,35,67.0,69.66666666666667,58.0,32.666666666666664,55.666666666666664,38.666666666666664,39.666666666666664,63.0,43.666666666666664,77.66666666666667,72.66666666666667,68.66666666666667,62.333333333333336,60.0,45.0,79.66666666666667
D1,55,33,12:21:12,2024-08-01,28,67.0,69.66666666666667,58.0,32.666666666666664,76.0,38.666666666666664,39.666666666666664,63.0,43.666666666666664,77.66666666666667,72.66666666666667,68.66666666666667,62.333333333333336,60.0,45.0,79.66666666666667
A1,13,33,12:21:26,2024-08-01,7,67.0,69.66666666666667,58.0,36.0,76.0,38.666666666666664,39.666666666666664,63.0,43.666666666666664,77.66666666666667,72.66666666666667,68.66666666666667,62.333333333333336,60.0,45.0,79.66666666666667
A2,48,33,12:21:35,2024-08-01,24,50.333333333333336,69.66666666666667,58.0,36.0,76.0,38.666666666666664,39.666666666666664,63.0,43.666666666666664,77.66666666666667,72.66666666666667,68.66666666666667,62.333333333333336,60.0,45.0,79.66666666666667
D2,31,33,12:21:42,2024-08-01,16,50.333333333333336,69.66666666666667,58.0,36.0,76.0,38.666666666666664,39.666666666666664,63.0,52.666666666666664,77.66666666666667,72.66666666666667,68.66666666666667,62.333333333333336,60.0,45.0,79.66666666666667
C3,59,33,12:21:48,2024-08-01,30,50.333333333333336,69.66666666666667,58.0,36.0,76.0,35.0,39.666666666666664,63.0,52.666666666666664,77.66666666666667,72.66666666666667,68.66666666666667,62.333333333333336,60.0,45.0,79.66666666666667
B2,84,33,12:21:56,2024-08-01,42,50.333333333333336,69.66666666666667,58.0,36.0,76.0,35.0,52.666666666666664,63.0,52.666666666666664,77.66666666666667,72.66666666666667,68.66666666666667,62.333333333333336,60.0,45.0,79.66666666666667
D3,92,33,12:22:01,2024-08-01,47,50.333333333333336,69.66666666666667,58.0,36.0,76.0,35.0,52.666666666666664,63.0,52.666666666666664,77.66666666666667,72.66666666666667,68.66666666666667,62.333333333333336,60.333333333333336,45.0,79.66666666666667
A3,20,33,12:22:02,2024-08-01,10,50.333333333333336,69.66666666666667,58.0,36.0,76.0,35.0,52.666666666666664,80.33333333333333,52.666666666666664,77.66666666666667,72.66666666666667,68.66666666666667,62.333333333333336,60.333333333333336,45.0,79.66666666666667
A4,80,33,12:22:14,2024-08-01,40,50.333333333333336,69.66666666666667,58.0,36.0,76.0,35.0,52.666666666666664,80.33333333333333,52.666666666666664,77.66666666666667,48.666666666666664,68.66666666666667,62.333333333333336,60.333333333333336,45.0,79.66666666666667
C4,144,33,12:22:20,2024-08-01,50,50.333333333333336,69.66666666666667,58.0,36.0,76.0,35.0,52.666666666666664,80.33333333333333,52.666666666666664,77.66666666666667,48.666666666666664,68.66666666666667,75.33333333333333,60.333333333333336,45.0,79.66666666666667
B3,106,33,12:22:41,2024-08-01,50,50.333333333333336,69.66666666666667,58.0,36.0,76.0,35.0,52.666666666666664,80.33333333333333,52.666666666666664,77.66666666666667,48.666666666666664,116.0,75.33333333333333,60.333333333333336,45.0,79.66666666666667
D4,24,33,12:22:50,2024-08-01,21,50.333333333333336,69.66666666666667,58.0,36.0,76.0,35.0,52.666666666666664,80.33333333333333,52.666666666666664,77.66666666666667,48.666666666666664,116.0,75.33333333333333,60.333333333333336,73.33333333333333,79.66666666666667
A1,0,33,12:22:56,2024-08-01,3,50.333333333333336,69.66666666666667,58.0,36.0,76.0,35.0,52.666666666666664,80.33333333333333,52.666666666666664,47.333333333333336,48.666666666666664,116.0,75.33333333333333,60.333333333333336,73.33333333333333,79.66666666666667
A2,99,33,12:23:01,2024-08-01,50,23.0,69.66666666666667,58.0,36.0,76.0,35.0,52.666666666666664,80.33333333333333,52.666666666666664,47.333333333333336,48.666666666666664,116.0,75.33333333333333,60.333333333333336,73.33333333333333,79.66666666666667
C1,46,33,12:23:12,2024-08-01,23,23.0,69.66666666666667,58.0,36.0,76.0,35.0,52.666666666666664,80.33333333333333,74.0,47.333333333333336,48.666666666666664,116.0,75.33333333333333,60.333333333333336,73.33333333333333,79.66666666666667
D1,100,33,12:23:13,2024-08-01,50,23.0,69.66666666666667,69.33333333333333,36.0,76.0,35.0,52.666666666666664,80.33333333333333,74.0,47.333333333333336,48.666666666666664,116.0,75.33333333333333,60.333333333333336,73.33333333333333,79.66666666666667
B4,5,33,12:23:33,2024-08-01,3,23.0,69.66666666666667,69.33333333333333,57.666666666666664,76.0,35.0,52.666666666666664,80.33333333333333,74.0,47.333333333333336,48.666666666666664,116.0,75.33333333333333,60.333333333333336,73.33333333333333,79.66666666666667
C2,73,33,12:23:37,2024-08-01,37,23.0,69.66666666666667,69.33333333333333,57.666666666666664,76.0,35.0,52.666666666666664,80.33333333333333,74.0,47.333333333333336,48.666666666666664,116.0,75.33333333333333,60.333333333333336,73.33333333333333,53.333333333333336
B1,89,33,12:23:38,2024-08-01,50,23.0,69.66666666666667,69.33333333333333,57.666666666666664,81.0,35.0,52.666666666666664,80.33333333333333,74.0,47.333333333333336,48.666666666666664,116.0,75.33333333333333,60.333333333333336,73.33333333333333,53.333333333333336
A3,82,33,12:23:53,2024-08-01,41,23.0,87.0,69.33333333333333,57.666666666666664,81.0,35.0,52.666666666666664,80.33333333333333,74.0,47.333333333333336,48.666666666666664,116.0,75.33333333333333,60.333333333333336,73.33333333333333,53.333333333333336
D2,68,33,12:24:05,2024-08-01,34,23.0,87.0,69.33333333333333,57.666666666666664,81.0,35.0,52.666666666666664,80.33333333333333,74.0,47.333333333333336,56.0,116.0,75.33333333333333,60.333333333333336,73.33333333333333,53.333333333333336
C3,75,33,12:24:16,2024-08-01,38,23.0,87.0,69.33333333333333,57.666666666666664,81.0,39.666666666666664,52.666666666666664,80.33333333333333,74.0,47.333333333333336,56.0,116.0,75.33333333333333,60.333333333333336,73.33333333333333,53.333333333333336
B2,109,33,12:24:30,2024-08-01,50,23.0,87.0,69.33333333333333,57.666666666666664,81.0,39.666666666666664,63.666666666666664,80.33333333333333,74.0,47.333333333333336,56.0,116.0,75.33333333333333,60.333333333333336,73.33333333333333,53.333333333333336
A4,24,33,12:24:36,2024-08-01,12,23.0,87.0,69.33333333333333,57.666666666666664,81.0,39.666666666666664,63.666666666666664,80.33333333333333,74.0,47.333333333333336,56.0,116.0,75.33333333333333,84.33333333333333,73.33333333333333,53.333333333333336
D3,35,33,12:24:48,2024-08-01,18,23.0,87.0,69.33333333333333,57.666666666666664,81.0,39.666666666666664,63.666666666666664,80.33333333333333,74.0,47.333333333333336,56.0,116.0,58.666666666666664,84.33333333333333,73.33333333333333,53.333333333333336
A1,84,33,12:24:51,2024-08-01,42,23.0,87.0,69.33333333333333,57.666666666666664,81.0,39.666666666666664,63.666666666666664,76.0,74.0,47.333333333333336,56.0,116.0,58.666666666666664,84.33333333333333,73.33333333333333,53.333333333333336
C4,115,33,12:24:56,2024-08-01,50,32.333333333333336,87.0,69.33333333333333,57.666666666666664,81.0,39.666666666666664,63.666666666666664,76.0,74.0,47.333333333333336,56.0,116.0,58.666666666666664,84.33333333333333,73.33333333333333,53.333333333333336
D4,48,33,12:25:08,2024-08-01,24,32.333333333333336,87.0,69.33333333333333,57.666666666666664,81.0,39.666666666666664,63.666666666666664,76.0,74.0,47.333333333333336,56.0,122.0,58.666666666666664,84.33333333333333,73.33333333333333,53.333333333333336
B3,109,33,12:25:22,2024-08-01,50,32.333333333333336,87.0,69.33333333333333,57.666666666666664,81.0,39.666666666666664,63.666666666666664,76.0,74.0,63.0,56.0,122.0,58.666666666666664,84.33333333333333,73.33333333333333,53.333333333333336
A2,28,33,12:25:35,2024-08-01,14,32.333333333333336,87.0,69.33333333333333,57.666666666666664,81.0,39.666666666666664,63.666666666666664,76.0,74.0,63.0,56.0,122.0,58.666666666666664,84.33333333333333,95.66666666666667,53.333333333333336
D1,81,33,12:25:35,2024-08-01,41,32.333333333333336,87.0,69.33333333333333,57.666666666666664,81.0,39.666666666666664,63.666666666666664,76.0,58.333333333333336,63.0,56.0,122.0,58.666666666666664,84.33333333333333,95.66666666666667,53.333333333333336
C1,24,33,12:25:49,2024-08-01,12,32.333333333333336,87.0,69.33333333333333,78.66666666666667,81.0,39.666666666666664,63.666666666666664,76.0,58.333333333333336,63.0,56.0,122.0,58.666666666666664,84.33333333333333,95.66666666666667,53.333333333333336
A3,74,33,12:25:51,2024-08-01,37,32.333333333333336,87.0,55.666666666666664,78.66666666666667,81.0,39.666666666666664,63.666666666666664,76.0,58.333333333333336,63.0,56.0,122.0,58.666666666666664,84.33333333333333,95.66666666666667,53.333333333333336
C2,79,33,12:26:03,2024-08-01,40,32.333333333333336,87.0,55.666666666666664,78.66666666666667,81.0,39.666666666666664,63.666666666666664,76.0,58.333333333333336,63.0,58.666666666666664,122.0,58.666666666666664,84.33333333333333,95.66666666666667,53.333333333333336
B4,2,33,12:26:14,2024-08-01,3,32.333333333333336,87.0,55.666666666666664,78.66666666666667,72.0,39.666666666666664,63.666666666666664,76.0,58.333333333333336,63.0,58.666666666666664,122.0,58.666666666666664,84.33333333333333,95.66666666666667,53.333333333333336
D2,56,33,12:26:18,2024-08-01,28,32.333333333333336,87.0,55.666666666666664,78.66666666666667,72.0,39.666666666666664,63.666666666666664,76.0,58.333333333333336,63.0,58.666666666666664,122.0,58.666666666666664,84.33333333333333,95.66666666666667,35.666666666666664
B1,84,33,12:26:19,2024-08-01,46,32.333333333333336,87.0,55.666666666666664,78.66666666666667,72.0,51.666666666666664,63.666666666666664,76.0,58.333333333333336,63.0,58.666666666666664,122.0,58.666666666666664,84.33333333333333,95.66666666666667,35.666666666666664
A4,20,33,12:26:30,2024-08-01,10,32.333333333333336,97.33333333333333,55.666666666666664,78.66666666666667,72.0,51.666666666666664,63.666666666666664,76.0,58.333333333333336,63.0,58.666666666666664,122.0,58.666666666666664,84.33333333333333,95.66666666666667,35.666666666666664
A1,62,33,12:26:42,2024-08-01,31,32.333333333333336,97.33333333333333,55.666666666666664,78.66666666666667,72.0,51.666666666666664,63.666666666666664,76.0,58.333333333333336,63.0,58.666666666666664,122.0,41.333333333333336,84.33333333333333,95.66666666666667,35.666666666666664
C3,78,33,12:26:45,2024-08-01,39,48.666666666666664,97.33333333333333,55.666666666666664,78.66666666666667,72.0,51.666666666666664,63.666666666666664,76.0,58.333333333333336,63.0,58.666666666666664,122.0,41.333333333333336,84.33333333333333,95.66666666666667,35.666666666666664
D3,52,33,12:26:48,2024-08-01,26,48.666666666666664,97.33333333333333,55.666666666666664,78.66666666666667,72.0,51.666666666666664,70.66666666666667,76.0,58.333333333333336,63.0,58.666666666666664,122.0,41.333333333333336,84.33333333333333,95.66666666666667,35.666666666666664
B2,81,33,12:27:08,2024-08-01,41,48.666666666666664,97.33333333333333,55.666666666666664,78.66666666666667,72.0,51.666666666666664,70.66666666666667,59.666666666666664,58.333333333333336,63.0,58.666666666666664,122.0,41.333333333333336,84.33333333333333,95.66666666666667,35.666666666666664
A2,86,33,12:27:15,2024-08-01,43,48.666666666666664,97.33333333333333,55.666666666666664,78.66666666666667,72.0,51.666666666666664,70.66666666666667,59.666666666666664,58.333333333333336,63.0,58.666666666666664,122.0,41.333333333333336,91.33333333333333,95.66666666666667,35.666666666666664
D4,91,33,12:27:16,2024-08-01,46,48.666666666666664,97.33333333333333,55.666666666666664,78.66666666666667,72.0,51.666666666666664,70.66666666666667,59.666666666666664,71.0,63.0,58.666666666666664,122.0,41.333333333333336,91.33333333333333,95.66666666666667,35.666666666666664
C4,80,33,12:27:26,2024-08-01,40,48.666666666666664,97.33333333333333,55.666666666666664,78.66666666666667,72.0,51.666666666666664,70.66666666666667,59.666666666666664,71.0,54.333333333333336,58.666666666666664,122.0,41.333333333333336,91.33333333333333,95.66666666666667,35.666666666666664
B3,99,33,12:27:51,2024-08-01,50,48.666666666666664,97.33333333333333,55.666666666666664,78.66666666666667,72.0,51.666666666666664,70.66666666666667,59.666666666666664,71.0,54.333333333333336,58.666666666666664,113.0,41.333333333333336,91.33333333333333,95.66666666666667,35.666666666666664
A3,78,33,12:28:01,2024-08-01,39,48.666666666666664,97.33333333333333,55.666666666666664,78.66666666666667,72.0,51.666666666666664,70.66666666666667,59.666666666666664,71.0,54.333333333333336,58.666666666666664,113.0,41.333333333333336,91.33333333333333,104.66666666666667,35.666666666666664
D1,75,33,12:28:04,2024-08-01,38,48.666666666666664,97.33333333333333,55.666666666666664,78.66666666666667,72.0,51.666666666666664,70.66666666666667,59.666666666666664,71.0,54.333333333333336,78.0,113.0,41.333333333333336,91.33333333333333,104.66666666666667,35.666666666666664
C1,125,33,12:28:08,2024-08-01,50,48.666666666666664,97.33333333333333,55.666666666666664,85.33333333333333,72.0,51.666666666666664,70.66666666666667,59.666666666666664,71.0,54.333333333333336,78.0,113.0,41.333333333333336,91.33333333333333,104.66666666666667,35.666666666666664
A4,42,33,12:28:42,2024-08-01,21,48.666666666666664,97.33333333333333,65.0,85.33333333333333,72.0,51.666666666666664,70.66666666666667,59.666666666666664,71.0,54.333333333333336,78.0,113.0,41.333333333333336,91.33333333333333,104.66666666666667,35.666666666666664
B4,76,33,12:28:43,2024-08-01,38,48.666666666666664,97.33333333333333,65.0,85.33333333333333,72.0,51.666666666666664,70.66666666666667,59.666666666666664,71.0,54.333333333333336,78.0,113.0,28.666666666666668,91.33333333333333,104.66666666666667,35.666666666666664
D2,79,33,12:28:44,2024-08-01,40,48.666666666666664,97.33333333333333,65.0,85.33333333333333,72.0,51.666666666666664,70.66666666666667,59.666666666666664,71.0,54.333333333333336,78.0,113.0,28.666666666666668,91.33333333333333,104.66666666666667,27.666666666666668
C2,14,33,12:29:00,2024-08-01,7,48.666666666666664,97.33333333333333,65.0,85.33333333333333,72.0,67.66666666666667,70.66666666666667,59.666666666666664,71.0,54.333333333333336,78.0,113.0,28.666666666666668,91.33333333333333,104.66666666666667,27.666666666666668
A1,107,33,12:29:05,2024-08-01,50,48.666666666666664,97.33333333333333,65.0,85.33333333333333,55.333333333333336,67.66666666666667,70.66666666666667,59.666666666666664,71.0,54.333333333333336,78.0,113.0,28.666666666666668,91.33333333333333,104.66666666666667,27.666666666666668
C3,100,33,12:29:09,2024-08-01,50,84.33333333333333,97.33333333333333,65.0,85.33333333333333,55.333333333333336,67.66666666666667,70.66666666666667,59.666666666666664,71.0,54.333333333333336,78.0,113.0,28.666666666666668,91.33333333333333,104.66666666666667,27.666666666666668
B1,95,33,12:29:23,2024-08-01,48,84.33333333333333,97.33333333333333,65.0,85.33333333333333,55.333333333333336,67.66666666666667,84.33333333333333,59.666666666666664,71.0,54.333333333333336,78.0,113.0,28.666666666666668,91.33333333333333,104.66666666666667,27.666666666666668
D3,5,33,12:29:26,2024-08-01,3,84.33333333333333,89.33333333333333,65.0,85.33333333333333,55.333333333333336,67.66666666666667,84.33333333333333,59.666666666666664,71.0,54.333333333333336,78.0,113.0,28.666666666666668,91.33333333333333,104.66666666666667,27.666666666666668
D4,85,33,12:29:32,2024-08-01,43,84.33333333333333,89.33333333333333,65.0,85.33333333333333,55.333333333333336,67.66666666666667,84.33333333333333,30.666666666666668,71.0,54.333333333333336,78.0,113.0,28.666666666666668,91.33333333333333,104.66666666666667,27.666666666666668
A2,25,33,12:29:57,2024-08-01,13,84.33333333333333,89.33333333333333,65.0,85.33333333333333,55.333333333333336,67.66666666666667,84.33333333333333,30.666666666666668,71.0,74.66666666666667,78.0,113.0,28.666666666666668,91.33333333333333,104.66666666666667,27.666666666666668
C4,92,33,12:30:02,2024-08-01,46,84.33333333333333,89.33333333333333,65.0,85.33333333333333,55.333333333333336,67.66666666666667,84.33333333333333,30.666666666666668,46.333333333333336,74.66666666666667,78.0,113.0,28.666666666666668,91.33333333333333,104.66666666666667,27.666666666666668
A3,2,33,12:30:12,2024-08-01,3,84.33333333333333,89.33333333333333,65.0,85.33333333333333,55.333333333333336,67.66666666666667,84.33333333333333,30.666666666666668,46.333333333333336,74.66666666666667,78.0,95.66666666666667,28.666666666666668,91.33333333333333,104.66666666666667,27.666666666666668
B2,87,33,12:30:13,2024-08-01,44,84.33333333333333,89.33333333333333,65.0,85.33333333333333,55.333333333333336,67.66666666666667,84.33333333333333,30.666666666666668,46.333333333333336,74.66666666666667,51.333333333333336,95.66666666666667,28.666666666666668,91.33333333333333,104.66666666666667,27.666666666666668
A4,80,33,12:30:17,2024-08-01,40,84.33333333333333,89.33333333333333,65.0,85.33333333333333,55.333333333333336,67.66666666666667,84.33333333333333,30.666666666666668,46.333333333333336,74.66666666666667,51.333333333333336,95.66666666666667,28.666666666666668,92.33333333333333,104.66666666666667,27.666666666666668
D1,15,33,12:30:17,2024-08-01,8,84.33333333333333,89.33333333333333,65.0,85.33333333333333,55.333333333333336,67.66666666666667,84.33333333333333,30.666666666666668,46.333333333333336,74.66666666666667,51.333333333333336,95.66666666666667,47.333333333333336,92.33333333333333,104.66666666666667,27.666666666666668
D2,31,33,12:30:27,2024-08-01,16,84.33333333333333,89.33333333333333,65.0,57.0,55.333333333333336,67.66666666666667,84.33333333333333,30.666666666666668,46.333333333333336,74.66666666666667,51.333333333333336,95.66666666666667,47.333333333333336,92.33333333333333,104.66666666666667,27.666666666666668
D3,69,33,12:30:45,2024-08-01,35,84.33333333333333,89.33333333333333,65.0,57.0,55.333333333333336,55.333333333333336,84.33333333333333,30.666666666666668,46.333333333333336,74.66666666666667,51.333333333333336,95.66666666666667,47.333333333333336,92.33333333333333,104.66666666666667,27.666666666666668
C1,135,33,12:30:50,2024-08-01,50,84.33333333333333,89.33333333333333,65.0,57.0,55.333333333333336,55.333333333333336,84.33333333333333,42.0,46.333333333333336,74.66666666666667,51.333333333333336,95.66666666666667,47.333333333333336,92.33333333333333,104.66666666666667,27.666666666666668
A1,43,33,12:30:59,2024-08-01,25,84.33333333333333,89.33333333333333,94.66666666666667,57.0,55.333333333333336,55.333333333333336,84.33333333333333,42.0,46.333333333333336,74.66666666666667,51.333333333333336,95.66666666666667,47.333333333333336,92.33333333333333,104.66666666666667,27.666666666666668
B3,54,33,12:30:59,2024-08-01,27,70.66666666666667,89.33333333333333,94.66666666666667,57.0,55.333333333333336,55.333333333333336,84.33333333333333,42.0,46.333333333333336,74.66666666666667,51.333333333333336,95.66666666666667,47.333333333333336,92.33333333333333,104.66666666666667,27.666666666666668
D4,57,33,12:31:22,2024-08-01,29,70.66666666666667,89.33333333333333,94.66666666666667,57.0,55.333333333333336,55.333333333333336,84.33333333333333,42.0,46.333333333333336,74.66666666666667,51.333333333333336,95.66666666666667,47.333333333333336,92.33333333333333,87.33333333333333,27.666666666666668
A2,88,33,12:31:27,2024-08-01,44,70.66666666666667,89.33333333333333,94.66666666666667,57.0,55.333333333333336,55.333333333333336,84.33333333333333,42.0,46.333333333333336,77.66666666666667,51.333333333333336,95.66666666666667,47.333333333333336,92.33333333333333,87.33333333333333,27.666666666666668
B4,29,33,12:31:29,2024-08-01,15,70.66666666666667,89.33333333333333,94.66666666666667,57.0,55.333333333333336,55.333333333333336,84.33333333333333,42.0,66.33333333333333,77.66666666666667,51.333333333333336,95.66666666666667,47.333333333333336,92.33333333333333,87.33333333333333,27.666666666666668
C2,75,33,12:31:42,2024-08-01,38,70.66666666666667,89.33333333333333,94.66666666666667,57.0,55.333333333333336,55.333333333333336,84.33333333333333,42.0,66.33333333333333,77.66666666666667,51.333333333333336,95.66666666666667,47.333333333333336,92.33333333333333,87.33333333333333,35.666666666666664
B1,58,33,12:31:46,2024-08-01,29,70.66666666666667,89.33333333333333,94.66666666666667,57.0,56.0,55.333333333333336,84.33333333333333,42.0,66.33333333333333,77.66666666666667,51.333333333333336,95.66666666666667,47.333333333333336,92.33333333333333,87.33333333333333,35.666666666666664
D1,96,33,12:31:53,2024-08-01,48,70.66666666666667,79.0,94.66666666666667,57.0,56.0,55.333333333333336,84.33333333333333,42.0,66.33333333333333,77.66666666666667,51.333333333333336,95.66666666666667,47.333333333333336,92.33333333333333,87.33333333333333,35.666666666666664
A3,100,33,12:32:13,2024-08-01,50,70.66666666666667,79.0,94.66666666666667,62.0,56.0,55.333333333333336,84.33333333333333,42.0,66.33333333333333,77.66666666666667,51.333333333333336,95.66666666666667,47.333333333333336,92.33333333333333,87.33333333333333,35.666666666666664
B2,38,33,12:32:17,2024-08-01,19,70.66666666666667,79.0,94.66666666666667,62.0,56.0,55.333333333333336,84.33333333333333,42.0,66.33333333333333,77.66666666666667,60.0,95.66666666666667,47.333333333333336,92.33333333333333,87.33333333333333,35.666666666666664
